127.0.0.1 - - [22/Jun/2023:10:20:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:37 +0900] "POST /01_html/day04/Ex01_formTag.html HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:40 +0900] "POST /01_html/day04/Ex01_formTag.html HTTP/1.1" 412 722
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:42 +0900] "POST /01_html/day04/Ex01_formTag.html HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:49 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=4&addr=%ED%95%B4%EC%99%B8 HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:55 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:16:33 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5656
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:18:12 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5772
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:18:33 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5772
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:18:46 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5732
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:20:57 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 5937
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:23:11 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 6070
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:23:28 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 6071
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:39:53 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 6229
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:40:15 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=qwe&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=3&addr=1 HTTP/1.1" 200 6229
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:41:06 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=2&addr=%3A%3A+%EC%84%A0%ED%83%9D%ED%95%98%EC%84%B8%EC%9A%94+%3A%3A&file=&date=&page=2 HTTP/1.1" 200 6229
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:43:10 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=2&addr=%3A%3A+%EC%84%A0%ED%83%9D%ED%95%98%EC%84%B8%EC%9A%94+%3A%3A&file=&date=&page=2 HTTP/1.1" 200 6282
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:43:29 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=2&addr=1&browser=3&file=&date=&page=2 HTTP/1.1" 200 6282
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:43:47 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=2&addr=1&browser=3&file=&date=&page=2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:48:19 +0900] "GET /01_html/day04/Ex02_form.html HTTP/1.1" 200 310
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:48:34 +0900] "GET /01_html/day04/Ex02_form.html HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:50:22 +0900] "GET /01_html/day04/Ex02_form.html HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [22/Jun/2023:12:54:08 +0900] "GET /01_html/day04/Ex01_formTag.html HTTP/1.1" 200 6310
0:0:0:0:0:0:0:1 - - [22/Jun/2023:12:54:29 +0900] "GET /01_html/day01/Ex02_header.html HTTP/1.1" 200 1383
0:0:0:0:0:0:0:1 - - [22/Jun/2023:12:56:23 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 4417
0:0:0:0:0:0:0:1 - - [22/Jun/2023:12:59:53 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:00 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 200 354
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:00 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:12 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 200 755
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:28 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 200 755
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:04 +0900] "GET /01_html/day04/Ex01_formTag.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:06:22 +0900] "GET /01_html/day04/Ex03_test01.html HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:29:33 +0900] "GET /01_html/day04/Ex03_text01.html HTTP/1.1" 200 391
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:30:27 +0900] "GET /01_html/day04/Ex03_text01.html HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:33:12 +0900] "GET /01_html/day04/Ex03_text01.html HTTP/1.1" 200 826
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:37:12 +0900] "GET /01_html/day04/Ex03_text01.html HTTP/1.1" 200 1255
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:39:51 +0900] "GET /01_html/day04/Ex03_text01.html HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:47:06 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 510
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:48:44 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:50:04 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 928
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:51:19 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:53:29 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 1155
0:0:0:0:0:0:0:1 - - [22/Jun/2023:14:57:34 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 1404
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:10:36 +0900] "GET /01_html/day04/Ex03_test2.html HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:10:45 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1198
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:00 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:00 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:01 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:02 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:11:23 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1130
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:13:22 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1367
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:14:54 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:14:56 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:14:56 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:14:56 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:15:12 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:16:39 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1568
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:17:58 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 200 1593
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:17:58 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:17:58 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:17:59 +0900] "GET /01_html/day04/Ex03_test3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:38:49 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 382
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:38:49 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 206 788493
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:41:00 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:41:00 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 477
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:41:53 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 507
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:41:53 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:43:24 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:43:24 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 576
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:43:24 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:47:01 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:47:02 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:47:02 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:47:02 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:49:53 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:49:54 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 783
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:49:54 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:49:54 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:50:14 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 783
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:50:14 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:50:14 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:53:46 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:53:46 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:53:46 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:53:46 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:54:14 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:54:14 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:54:14 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:59:35 +0900] "GET /01_html/multi/mov_bbb.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:59:36 +0900] "GET /01_html/day04/Ex04_media.html HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:59:36 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:15:59:36 +0900] "GET /01_html/multi/ALL.mp3 HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:05:01 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:05:18 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:07:36 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 676
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:10:00 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 607
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:12:59 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 809
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:13:20 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 809
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:16 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 974
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:16 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:17 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:17 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:17 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:17 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:17 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:33 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [22/Jun/2023:16:18:34 +0900] "GET /01_html/day04/Ex05_SVG.html HTTP/1.1" 304 -
